,Unnamed: 0,lfnr,krnr,agglvl,name,wkr,regbez,n206pop,n206wb,n206as,n206us,n206gs,n206dnvp,n206dvp,n206z,n206ddp,n206spd,n206uspd,n206kpd,n206bvpx,n206bbb,n206dmpx,n206ndvx,n206x,n245pop,n245wb,n245as,n245us,n245gs,n245dnvp,n245dvfp,n245dvp,n245z,n245ddp,n245spd,n245kpd,n245bvpx,n245wpx,n245dsp,n245uspd,n245x,n24dpop,n24dwb,n24das,n24dus,n24dgs,n24ddnvp,n24dnsfb,n24ddvp,n24dz,n24dddp,n24dspd,n24dkpd,n24dbvpx,n24dwpx,n24ddszx,n24duspd,n24dx,n285pop,n285wb,n285as,n285us,n285gs,n285spd,n285dnvp,n285zx,n285dvp,n285kpd,n285ddpx,n285wp,n285nsda,n285dbpx,n285dlvx,n285vrp,n285x,n309pop,n309wb,n309as,n309us,n309gs,n309spd,n309dnvp,n309zx,n309kpd,n309dvp,n309dstp,n309wp,n309nsda,n309dlvx,n309kvp,n309csvd,n309x,n327pop,n327wb,n327as,n327us,n327gs,n327spd,n327nsda,n327kpd,n327zx,n327dnvp,n327dvp,n327dlvx,n327dstp,n327wp,n327csvd,n327x,n32npop,n32nwb,n32nas,n32nus,n32ngs,n32nnsda,n32nspd,n32nkpd,n32nzx,n32ndnvp,n32ndvp,n32ndstp,n32ncsvd,n32nwp,n32nvb,n32nx,n333pop,n333wb,n333as,n333us,n333gs,n333nsda,n333spd,n333kpd,n333zx,n333kf,n333dvp,n333csvd,n333dbpx,n333dhp,n333dstp,n333x,agg2024,agg2424,agg2428,agg2830,agg3033,agg2833,agg3032,agg3232,agg3233,com,treatment
58,3820,3821,733,stadtkreise,ESSEN,22,1,439257.0,257041.0,215487.0,564.0,214923.0,17935.0,27904.0,72489.0,6798.0,24955.0,57669.0,2971.0,1606.0,0.0,0.0,0.0,2596.0,439257.0,300362.0,223039.0,7626.0,215413.0,21156.0,13045.0,20048.0,64807.0,6072.0,24661.0,54768.0,0.0,674.0,0.0,1413.0,8769.0,439257.0,308126.0,225413.0,3417.0,221996.0,24785.0,5863.0,24054.0,75018.0,7925.0,35161.0,41166.0,0.0,962.0,0.0,642.0,6420.0,470524.0,326550.0,244900.0,3896.0,241004.0,42743.0,20926.0,68450.0,15914.0,51202.0,6378.0,14478.0,8082.0,0.0,0.0,1371.0,11460.0,629564.0,437096.0,364283.0,2655.0,361628.0,50362.0,13863.0,98032.0,88742.0,13697.0,4910.0,15981.0,52434.0,244.0,2248.0,12091.0,9024.0,629564.0,442083.0,377283.0,2186.0,375097.0,47469.0,89937.0,94353.0,115298.0,14938.0,2708.0,0.0,621.0,1745.0,5739.0,2289.0,629564.0,448737.0,354441.0,2081.0,352360.0,75750.0,41136.0,89451.0,109246.0,21871.0,5011.0,546.0,6415.0,904.0,0.0,2030.0,629564.0,453019.0,395508.0,3517.0,391991.0,119781.0,42290.0,78008.0,118105.0,23819.0,3064.0,5654.0,33.0,0.0,1179.0,58.0,3821,3821,3821,3821,3821,3821,3821,3821,3821,1,0
59,1803,1804,375,stadtkreise,FLENSBURG,13,1,60941.0,40400.0,28936.0,1921.0,27015.0,1598.0,7255.0,256.0,3021.0,8686.0,1016.0,997.0,0.0,0.0,0.0,0.0,4186.0,60941.0,40845.0,31816.0,788.0,31028.0,5637.0,2282.0,5916.0,468.0,2455.0,7322.0,1548.0,0.0,70.0,0.0,315.0,5015.0,60941.0,42424.0,32023.0,309.0,31714.0,5758.0,637.0,7324.0,442.0,3198.0,9789.0,740.0,0.0,112.0,21.0,106.0,3587.0,63139.0,46130.0,32632.0,399.0,32233.0,13551.0,3647.0,458.0,5818.0,1044.0,2000.0,2631.0,844.0,13.0,17.0,325.0,1885.0,63146.0,46600.0,38366.0,214.0,38152.0,11267.0,1299.0,497.0,4313.0,4890.0,2267.0,3219.0,6313.0,155.0,1415.0,792.0,1725.0,63146.0,46228.0,37623.0,244.0,37379.0,9723.0,17135.0,3732.0,617.0,3162.0,1030.0,10.0,380.0,83.0,324.0,1183.0,63146.0,46782.0,37165.0,231.0,36934.0,14338.0,8985.0,4379.0,538.0,4871.0,1767.0,320.0,420.0,149.0,0.0,1167.0,63146.0,47352.0,40989.0,486.0,40503.0,19664.0,8983.0,4317.0,549.0,5309.0,991.0,407.0,4.0,0.0,249.0,30.0,1804,1804,1804,1804,1804,1804,1804,1804,1804,1,0
60,414,415,109,stadtkreise,FORST I. D. LAUSITZ,5,1,32216.0,22132.0,20470.0,42.0,20428.0,933.0,4166.0,460.0,3054.0,8664.0,2762.0,389.0,0.0,0.0,0.0,0.0,0.0,32216.0,23910.0,21276.0,513.0,20763.0,3330.0,292.0,3297.0,510.0,1294.0,7767.0,1822.0,125.0,1365.0,379.0,356.0,226.0,32216.0,24743.0,22075.0,305.0,21770.0,2715.0,126.0,4586.0,580.0,1365.0,9913.0,1061.0,0.0,1141.0,149.0,118.0,16.0,35962.0,26989.0,22881.0,334.0,22547.0,10266.0,2027.0,533.0,3183.0,1773.0,1176.0,2182.0,102.0,7.0,8.0,937.0,353.0,36114.0,27616.0,25708.0,185.0,25523.0,8800.0,2862.0,538.0,3094.0,1542.0,914.0,2097.0,5000.0,78.0,94.0,207.0,297.0,36114.0,27805.0,25287.0,203.0,25084.0,8815.0,9544.0,3100.0,542.0,1834.0,508.0,2.0,298.0,0.0,91.0,350.0,36114.0,28373.0,24960.0,223.0,24737.0,7554.0,7900.0,4351.0,509.0,2613.0,944.0,320.0,133.0,260.0,6.0,147.0,36114.0,28475.0,26461.0,201.0,26260.0,10764.0,8312.0,3518.0,534.0,2133.0,589.0,137.0,0.0,0.0,273.0,0.0,415,415,415,415,415,415,415,415,415,1,0
61,4695,4696,975,stadtkreise,FRANKENTHAL,27,1,22868.0,12890.0,11044.0,262.0,10782.0,0.0,2046.0,0.0,1015.0,4513.0,1271.0,245.0,1692.0,0.0,0.0,0.0,0.0,22868.0,14098.0,11915.0,266.0,11649.0,1679.0,446.0,0.0,1471.0,1061.0,3900.0,2274.0,734.0,0.0,0.0,40.0,44.0,22868.0,14268.0,12253.0,230.0,12023.0,114.0,166.0,2516.0,1518.0,1153.0,4251.0,1491.0,731.0,0.0,0.0,73.0,10.0,24647.0,15530.0,12891.0,209.0,12682.0,5533.0,171.0,2051.0,1984.0,1104.0,738.0,469.0,327.0,114.0,5.0,99.0,87.0,24647.0,15870.0,14039.0,151.0,13888.0,4864.0,84.0,2438.0,1773.0,1295.0,525.0,810.0,1473.0,88.0,67.0,442.0,29.0,24647.0,15996.0,14659.0,109.0,14550.0,4949.0,4251.0,1723.0,2539.0,149.0,398.0,5.0,122.0,106.0,232.0,76.0,24647.0,16563.0,14500.0,110.0,14390.0,3883.0,4046.0,2493.0,2427.0,329.0,645.0,182.0,257.0,61.0,3.0,64.0,24647.0,16614.0,15773.0,91.0,15682.0,4939.0,4641.0,2115.0,2583.0,500.0,425.0,304.0,4.0,0.0,171.0,0.0,4696,4696,4696,4696,4696,4696,4696,4696,4696,1,0
62,3302,3303,658,stadtkreise,FRANKFURT A. M.,19,2,433002.0,284168.0,226477.0,795.0,225682.0,22903.0,34351.0,25652.0,33524.0,67571.0,40454.0,1227.0,0.0,0.0,0.0,0.0,0.0,433002.0,332023.0,240267.0,3640.0,236627.0,38503.0,15224.0,23443.0,28912.0,24103.0,65490.0,26965.0,0.0,9903.0,0.0,3326.0,758.0,433002.0,340455.0,244630.0,2200.0,242430.0,33842.0,4687.0,27270.0,30445.0,30790.0,88011.0,16220.0,29.0,9722.0,0.0,1197.0,217.0,508581.0,405671.0,291012.0,3372.0,287640.0,97619.0,24608.0,31997.0,34568.0,36005.0,23699.0,14336.0,12882.0,112.0,1263.0,3749.0,6802.0,540115.0,421839.0,332223.0,1761.0,330462.0,89714.0,7135.0,35659.0,49441.0,28896.0,19099.0,15669.0,68566.0,1640.0,2180.0,10393.0,2070.0,540115.0,413436.0,333370.0,2057.0,331313.0,85913.0,128262.0,45065.0,45867.0,8684.0,7471.0,167.0,2313.0,1793.0,3913.0,1865.0,540115.0,430049.0,350107.0,2271.0,347836.0,118837.0,79922.0,62635.0,41028.0,13308.0,18289.0,4825.0,5370.0,1163.0,161.0,2298.0,540115.0,431909.0,385516.0,3157.0,382359.0,168745.0,79935.0,49144.0,47482.0,14157.0,10508.0,5543.0,65.0,23.0,6757.0,0.0,3303,3303,3303,3303,3303,3303,3303,3303,3303,1,0
63,415,416,110,stadtkreise,FRANKFURT A. D. O.,5,1,65055.0,42066.0,37690.0,78.0,37612.0,2999.0,8872.0,1014.0,7185.0,10990.0,6402.0,146.0,0.0,0.0,0.0,0.0,4.0,65055.0,45662.0,40681.0,1297.0,39384.0,11589.0,966.0,5452.0,1207.0,1992.0,8897.0,2448.0,1070.0,2643.0,2460.0,250.0,410.0,65055.0,44191.0,39935.0,450.0,39485.0,12131.0,380.0,7976.0,1208.0,2347.0,10908.0,1858.0,0.0,1688.0,857.0,109.0,23.0,70886.0,51543.0,42112.0,391.0,41721.0,14786.0,8565.0,1316.0,7805.0,3169.0,2506.0,1044.0,344.0,25.0,21.0,733.0,1407.0,71139.0,53601.0,46122.0,232.0,45890.0,12629.0,5461.0,1322.0,5248.0,4029.0,1914.0,1677.0,11096.0,203.0,1224.0,411.0,676.0,71139.0,53065.0,45891.0,263.0,45628.0,11305.0,22526.0,5014.0,1531.0,3667.0,728.0,14.0,556.0,0.0,150.0,137.0,71139.0,55283.0,46976.0,232.0,46744.0,21570.0,10372.0,6030.0,1524.0,5292.0,1005.0,465.0,230.0,79.0,4.0,173.0,71139.0,55582.0,50392.0,306.0,50086.0,28205.0,9547.0,4704.0,1544.0,4835.0,493.0,278.0,0.0,0.0,480.0,0.0,416,416,416,416,416,416,416,416,416,1,0
64,5409,4880,1004,stadtkreise,FREIBERG,28,1,32972.0,22876.0,17190.0,68.0,17122.0,2441.0,6783.0,78.0,1312.0,2571.0,3914.0,18.0,0.0,0.0,0.0,5.0,0.0,32972.0,23114.0,19490.0,130.0,19360.0,4271.0,2444.0,3664.0,140.0,967.0,6126.0,1158.0,69.0,0.0,160.0,160.0,201.0,32972.0,23211.0,20207.0,201.0,20006.0,4949.0,1187.0,4574.0,148.0,829.0,6321.0,798.0,0.0,813.0,266.0,68.0,53.0,34742.0,24276.0,19865.0,179.0,19686.0,6699.0,4122.0,152.0,2979.0,1059.0,798.0,2129.0,1033.0,4.0,83.0,81.0,547.0,34742.0,24651.0,21202.0,147.0,21055.0,6580.0,2331.0,138.0,1630.0,1579.0,935.0,1874.0,5087.0,82.0,309.0,167.0,343.0,34742.0,24880.0,22456.0,191.0,22265.0,6284.0,11072.0,1744.0,163.0,1919.0,578.0,6.0,213.0,64.0,138.0,84.0,34742.0,25400.0,22026.0,172.0,21854.0,9671.0,5774.0,2143.0,170.0,2684.0,680.0,199.0,230.0,196.0,3.0,104.0,34742.0,25816.0,23898.0,178.0,23720.0,12194.0,5877.0,1852.0,194.0,2775.0,348.0,257.0,3.0,0.0,216.0,4.0,4880,4880,4880,4880,4880,4880,4880,4880,4880,1,0
65,4116,4117,776,stadtkreise,FREISING,24,1,15646.0,9863.0,7582.0,293.0,7289.0,0.0,481.0,0.0,255.0,1591.0,678.0,196.0,3948.0,140.0,0.0,0.0,0.0,15646.0,9641.0,6306.0,90.0,6216.0,502.0,1076.0,60.0,78.0,60.0,750.0,846.0,2697.0,70.0,0.0,50.0,27.0,15646.0,9171.0,6936.0,132.0,6804.0,931.0,336.0,83.0,0.0,107.0,1142.0,496.0,3485.0,132.0,0.0,12.0,80.0,14974.0,10743.0,7600.0,71.0,7529.0,2162.0,347.0,3362.0,146.0,219.0,199.0,197.0,369.0,259.0,0.0,236.0,33.0,14974.0,10349.0,7975.0,59.0,7916.0,2304.0,150.0,3512.0,195.0,56.0,43.0,278.0,952.0,0.0,135.0,24.0,267.0,14974.0,10234.0,8662.0,32.0,8630.0,2122.0,1422.0,827.0,3805.0,176.0,41.0,0.0,16.0,45.0,27.0,149.0,14974.0,10856.0,9053.0,68.0,8985.0,1324.0,2149.0,853.0,4053.0,329.0,47.0,15.0,24.0,16.0,131.0,44.0,14974.0,10795.0,9749.0,36.0,9713.0,2520.0,2422.0,405.0,3844.0,361.0,45.0,20.0,90.0,0.0,6.0,0.0,4117,4117,4117,4117,4117,4117,4117,4117,4117,1,0
66,5410,4881,1005,stadtkreise,FREITAL,28,1,,,,,,,,,,,,,,,,,,34555.0,23411.0,19783.0,176.0,19607.0,1913.0,323.0,1565.0,116.0,1762.0,9552.0,3638.0,34.0,0.0,210.0,164.0,330.0,34555.0,23718.0,20296.0,221.0,20075.0,1506.0,132.0,1814.0,159.0,1360.0,10342.0,3029.0,0.0,1325.0,282.0,67.0,59.0,36558.0,25650.0,22553.0,315.0,22238.0,11040.0,1150.0,177.0,1590.0,4429.0,984.0,1688.0,172.0,17.0,106.0,56.0,829.0,36558.0,26141.0,23393.0,313.0,23080.0,10841.0,505.0,183.0,5115.0,871.0,1005.0,2338.0,1603.0,102.0,133.0,158.0,226.0,36558.0,26016.0,24110.0,274.0,23836.0,10450.0,5147.0,5853.0,266.0,654.0,475.0,11.0,281.0,460.0,124.0,115.0,36558.0,26530.0,23759.0,337.0,23422.0,4368.0,9686.0,6471.0,239.0,748.0,628.0,219.0,190.0,751.0,7.0,115.0,36558.0,26867.0,25194.0,250.0,24944.0,6376.0,10018.0,6362.0,312.0,943.0,414.0,284.0,4.0,0.0,227.0,4.0,4824,4881,4881,4881,4881,4881,4881,4881,4881,1,0
67,4555,4556,929,stadtkreise,FUERTH,26,3,68162.0,41282.0,34714.0,1328.0,33386.0,1798.0,2477.0,0.0,7143.0,10519.0,8807.0,670.0,1908.0,0.0,64.0,0.0,0.0,70149.0,46365.0,37809.0,287.0,37522.0,2906.0,9612.0,300.0,170.0,2115.0,15790.0,4170.0,1606.0,498.0,0.0,201.0,154.0,70149.0,46545.0,37941.0,650.0,37291.0,6141.0,3045.0,1530.0,0.0,2898.0,17128.0,2568.0,2318.0,1000.0,0.0,168.0,495.0,74195.0,50650.0,41491.0,503.0,40988.0,20953.0,4817.0,2197.0,1523.0,1998.0,2480.0,2617.0,2725.0,62.0,8.0,579.0,1029.0,74195.0,52643.0,46375.0,372.0,46003.0,19918.0,1264.0,2611.0,3670.0,883.0,1443.0,2658.0,10872.0,531.0,333.0,1636.0,184.0,74195.0,52041.0,46415.0,289.0,46126.0,16293.0,17853.0,6413.0,2662.0,1259.0,288.0,8.0,413.0,236.0,549.0,152.0,74195.0,54171.0,46673.0,384.0,46289.0,16469.0,15950.0,6931.0,2507.0,2269.0,554.0,422.0,736.0,231.0,12.0,208.0,74195.0,54155.0,50357.0,264.0,50093.0,22458.0,16773.0,5003.0,2618.0,1801.0,192.0,558.0,26.0,0.0,664.0,0.0,4556,4556,4556,4556,4556,4556,4556,4556,4556,1,0
68,2578,2579,526,stadtkreise,GELSENKIRCHEN,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330186.0,203520.0,173235.0,1272.0,171963.0,23897.0,10624.0,40570.0,45527.0,14935.0,1789.0,6365.0,17871.0,89.0,833.0,5242.0,4221.0,330186.0,207481.0,177938.0,1146.0,176792.0,23084.0,40726.0,52699.0,44086.0,7588.0,3397.0,52.0,312.0,692.0,2317.0,1839.0,330186.0,211191.0,170628.0,1227.0,169401.0,33105.0,21326.0,52876.0,41911.0,10564.0,3646.0,312.0,3125.0,559.0,60.0,1917.0,330186.0,213800.0,190548.0,1949.0,188599.0,60847.0,22492.0,43339.0,44591.0,11344.0,2633.0,2842.0,19.0,19.0,473.0,0.0,0,0,0,2579,2579,2579,2579,2579,2579,1,0
69,1541,1542,324,stadtkreise,GERA,12,1,,,,,,,,,,,,,,,,,,76716.0,53871.0,49296.0,449.0,48847.0,1621.0,5867.0,13886.0,311.0,1124.0,16935.0,6576.0,410.0,472.0,0.0,660.0,985.0,76716.0,54929.0,50462.0,527.0,49935.0,1790.0,3159.0,15572.0,338.0,1415.0,21440.0,4509.0,362.0,821.0,0.0,0.0,529.0,81402.0,57786.0,50814.0,695.0,50119.0,24736.0,994.0,363.0,11524.0,4458.0,1010.0,3726.0,938.0,20.0,295.0,572.0,1483.0,81402.0,59903.0,54947.0,832.0,54115.0,24065.0,800.0,387.0,4583.0,6393.0,900.0,3317.0,10746.0,389.0,459.0,617.0,1459.0,81402.0,59588.0,53841.0,1104.0,52737.0,20323.0,20191.0,6422.0,546.0,1742.0,1650.0,188.0,291.0,831.0,305.0,248.0,81402.0,60966.0,53734.0,961.0,52773.0,16577.0,18654.0,8805.0,411.0,2856.0,3933.0,216.0,254.0,161.0,0.0,906.0,81402.0,61674.0,57411.0,722.0,56689.0,23953.0,18984.0,7469.0,459.0,2822.0,2435.0,250.0,12.0,13.0,269.0,23.0,1542,1542,1542,1542,1542,1542,1542,1542,1542,1,0
70,3939,3940,748,stadtkreise,MUENCHEN-GLADBACH-RHEYDT,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193529.0,134406.0,108620.0,1002.0,107618.0,6960.0,6377.0,33936.0,20563.0,3556.0,2343.0,7914.0,17289.0,622.0,944.0,2467.0,4647.0,193529.0,136732.0,112456.0,998.0,111458.0,6575.0,30140.0,22920.0,43387.0,5091.0,865.0,0.0,277.0,562.0,672.0,969.0,193529.0,138335.0,111450.0,1074.0,110376.0,26178.0,6781.0,27252.0,40553.0,5990.0,1420.0,221.0,700.0,302.0,58.0,921.0,193529.0,140534.0,121649.0,1179.0,120470.0,45914.0,6387.0,18173.0,41095.0,6920.0,850.0,727.0,48.0,0.0,356.0,0.0,0,0,0,3940,3940,3940,3940,3940,3940,1,0
71,2580,2581,528,stadtkreise,GLADBECK,17,1,,,,,,,,,,,,,,,,,,52834.0,28914.0,25006.0,1034.0,23972.0,2330.0,719.0,603.0,6325.0,506.0,4811.0,6440.0,0.0,0.0,194.0,478.0,1566.0,52834.0,30048.0,25437.0,452.0,24985.0,3210.0,245.0,868.0,7196.0,558.0,7428.0,4148.0,0.0,78.0,27.0,81.0,1146.0,60043.0,32193.0,27397.0,442.0,26955.0,8134.0,2448.0,5673.0,669.0,5408.0,401.0,2398.0,110.0,0.0,30.0,62.0,1622.0,60043.0,33484.0,30394.0,214.0,30180.0,6086.0,2632.0,6868.0,7850.0,572.0,280.0,1402.0,2038.0,24.0,86.0,1064.0,1278.0,60043.0,34695.0,30010.0,197.0,29813.0,5761.0,6377.0,7404.0,7767.0,1778.0,76.0,3.0,42.0,86.0,273.0,246.0,60043.0,35169.0,30319.0,223.0,30096.0,5385.0,5573.0,8335.0,7789.0,2219.0,109.0,51.0,288.0,45.0,8.0,294.0,60043.0,35627.0,32138.0,278.0,31860.0,8930.0,5623.0,6500.0,7901.0,2356.0,79.0,406.0,0.0,3.0,62.0,0.0,2581,2581,2581,2581,2581,2581,2581,2581,2581,1,0
72,5733,5204,1045,stadtkreise,GLAUCHAU,30,1,,,,,,,,,,,,,,,,,,22971.0,17380.0,13807.0,68.0,13739.0,1152.0,587.0,1141.0,71.0,1910.0,4105.0,2182.0,13.0,2077.0,35.0,313.0,153.0,22971.0,17675.0,14825.0,104.0,14721.0,2126.0,259.0,1014.0,147.0,1863.0,5397.0,1331.0,0.0,2224.0,118.0,60.0,182.0,27318.0,19876.0,15152.0,165.0,14987.0,6539.0,903.0,101.0,1375.0,871.0,757.0,2527.0,324.0,0.0,41.0,999.0,550.0,29135.0,21981.0,18206.0,151.0,18055.0,6068.0,496.0,120.0,2430.0,763.0,627.0,2087.0,3384.0,190.0,87.0,1047.0,756.0,29135.0,21912.0,19341.0,195.0,19146.0,5007.0,8314.0,3411.0,174.0,625.0,214.0,36.0,156.0,438.0,648.0,123.0,29135.0,22534.0,18831.0,170.0,18661.0,7048.0,4807.0,3562.0,152.0,1037.0,447.0,120.0,557.0,566.0,46.0,319.0,29135.0,22611.0,20555.0,193.0,20362.0,9362.0,5188.0,3559.0,161.0,1135.0,337.0,465.0,4.0,0.0,139.0,12.0,5204,5204,5204,5204,5204,5204,5204,5204,5204,1,0
73,1043,1044,240,stadtkreise,GLEIWITZ,9,1,69028.0,43961.0,32172.0,143.0,32029.0,4532.0,3847.0,12392.0,1749.0,0.0,3530.0,3161.0,0.0,0.0,0.0,763.0,2055.0,69028.0,49603.0,31258.0,270.0,30988.0,5106.0,1290.0,1268.0,13010.0,1232.0,1079.0,6606.0,0.0,445.0,329.0,0.0,623.0,69028.0,50477.0,33794.0,502.0,33292.0,6496.0,828.0,1517.0,14443.0,1512.0,1857.0,5032.0,0.0,271.0,162.0,0.0,1174.0,95572.0,63719.0,44394.0,828.0,43566.0,4134.0,6890.0,18219.0,2312.0,7541.0,1164.0,367.0,362.0,16.0,20.0,677.0,1864.0,95572.0,68582.0,55157.0,373.0,54784.0,4515.0,7104.0,18514.0,11847.0,1358.0,1234.0,1348.0,6565.0,41.0,472.0,479.0,1307.0,95572.0,71246.0,57422.0,392.0,57030.0,5182.0,20694.0,8875.0,18061.0,2854.0,169.0,24.0,179.0,100.0,153.0,739.0,95572.0,73322.0,54578.0,361.0,54217.0,17719.0,5318.0,8717.0,17311.0,3644.0,327.0,244.0,248.0,62.0,15.0,612.0,95572.0,72951.0,62954.0,577.0,62377.0,28946.0,4400.0,5854.0,18416.0,3881.0,212.0,227.0,0.0,0.0,441.0,0.0,1044,1044,1044,1044,1044,1044,1044,1044,1044,1,0
74,891,892,210,stadtkreise,GLOGAU,8,1,,,,,,,,,,,,,,,,,,25750.0,16896.0,13968.0,179.0,13789.0,5620.0,170.0,1186.0,2080.0,641.0,2615.0,730.0,0.0,316.0,339.0,0.0,92.0,25750.0,17175.0,14409.0,140.0,14269.0,5887.0,161.0,1184.0,1987.0,766.0,3427.0,379.0,0.0,311.0,111.0,27.0,29.0,26098.0,17447.0,14172.0,130.0,14042.0,3726.0,4547.0,2027.0,1014.0,594.0,542.0,908.0,84.0,5.0,9.0,374.0,212.0,26098.0,17832.0,15589.0,76.0,15513.0,2915.0,2719.0,2349.0,1325.0,547.0,350.0,627.0,3081.0,14.0,72.0,1446.0,68.0,26269.0,18458.0,16218.0,93.0,16125.0,3384.0,6687.0,1092.0,2286.0,1875.0,125.0,8.0,172.0,34.0,384.0,78.0,26269.0,19096.0,15931.0,121.0,15810.0,5295.0,3408.0,1350.0,2226.0,2524.0,300.0,129.0,502.0,18.0,0.0,58.0,26269.0,19485.0,17726.0,107.0,17619.0,8080.0,2974.0,1125.0,2350.0,2391.0,113.0,391.0,7.0,0.0,188.0,0.0,892,892,892,892,892,892,892,892,892,1,0
75,914,915,215,stadtkreise,GOERLITZ,8,1,80332.0,51786.0,45745.0,175.0,45570.0,4610.0,9848.0,2121.0,7566.0,14133.0,7012.0,280.0,0.0,0.0,0.0,0.0,0.0,80332.0,55885.0,48954.0,1127.0,47827.0,8145.0,360.0,4789.0,2271.0,3909.0,13881.0,3321.0,0.0,3828.0,6459.0,0.0,864.0,80332.0,57066.0,50095.0,775.0,49320.0,9161.0,382.0,4603.0,2564.0,5196.0,17849.0,1640.0,0.0,3010.0,4434.0,96.0,385.0,88950.0,64418.0,50012.0,498.0,49514.0,19862.0,8126.0,2348.0,3658.0,3205.0,5166.0,3562.0,2085.0,6.0,7.0,648.0,841.0,91702.0,68316.0,57744.0,403.0,57341.0,20404.0,3706.0,2674.0,4867.0,2735.0,6103.0,3774.0,9829.0,292.0,685.0,2003.0,269.0,91702.0,68792.0,60140.0,395.0,59745.0,20305.0,25298.0,4014.0,2736.0,4170.0,763.0,37.0,887.0,409.0,839.0,287.0,91702.0,69368.0,57783.0,371.0,57412.0,22349.0,18279.0,5186.0,2574.0,5739.0,963.0,633.0,973.0,348.0,44.0,324.0,91702.0,69727.0,62720.0,538.0,62182.0,29475.0,17208.0,4329.0,2548.0,6266.0,683.0,1151.0,11.0,0.0,511.0,0.0,915,915,915,915,915,915,915,915,915,1,0
76,2429,2430,498,stadtkreise,GOETTINGEN,16,2,41246.0,27390.0,22315.0,48.0,22267.0,3082.0,7365.0,840.0,2306.0,4451.0,2511.0,30.0,1680.0,0.0,2.0,0.0,0.0,41246.0,25975.0,22380.0,256.0,22124.0,5060.0,3939.0,2947.0,877.0,1701.0,4255.0,1099.0,0.0,1900.0,172.0,56.0,118.0,41246.0,27293.0,23544.0,223.0,23321.0,6863.0,1545.0,3658.0,890.0,2523.0,5664.0,536.0,1519.0,0.0,26.0,37.0,60.0,41514.0,29853.0,25052.0,318.0,24734.0,6791.0,5526.0,1022.0,4462.0,805.0,1964.0,269.0,2295.0,14.0,933.0,381.0,272.0,41514.0,29942.0,26401.0,86.0,26315.0,6201.0,2639.0,953.0,2389.0,1564.0,1449.0,108.0,9946.0,32.0,524.0,372.0,138.0,41514.0,31579.0,27935.0,131.0,27804.0,6593.0,14179.0,1983.0,1295.0,2320.0,497.0,3.0,513.0,21.0,171.0,229.0,41514.0,34007.0,29040.0,143.0,28897.0,12680.0,6207.0,2513.0,1256.0,4075.0,1007.0,555.0,307.0,10.0,1.0,286.0,41514.0,32659.0,30009.0,157.0,29852.0,15283.0,6368.0,1833.0,1151.0,3690.0,539.0,255.0,5.0,199.0,529.0,0.0,2430,2430,2430,2430,2430,2430,2430,2430,2430,1,0
77,2424,2425,496,stadtkreise,GOSLAR,16,2,,,,,,,,,,,,,,,,,,20470.0,12813.0,10939.0,102.0,10837.0,4060.0,681.0,972.0,324.0,508.0,2519.0,667.0,0.0,809.0,125.0,69.0,103.0,20470.0,12730.0,11244.0,115.0,11129.0,4162.0,420.0,1374.0,340.0,638.0,3289.0,226.0,608.0,0.0,24.0,21.0,27.0,20854.0,14805.0,12513.0,158.0,12355.0,4323.0,1499.0,337.0,1802.0,190.0,576.0,1529.0,1190.0,12.0,287.0,299.0,311.0,21229.0,15829.0,13706.0,99.0,13607.0,4469.0,1070.0,368.0,373.0,885.0,566.0,1225.0,3872.0,48.0,356.0,179.0,196.0,21229.0,16562.0,15191.0,98.0,15093.0,3861.0,8315.0,805.0,427.0,1328.0,126.0,2.0,82.0,14.0,46.0,87.0,21229.0,15974.0,14380.0,113.0,14267.0,7280.0,3601.0,1137.0,402.0,1366.0,234.0,47.0,39.0,7.0,1.0,153.0,21229.0,16432.0,15321.0,150.0,15171.0,8798.0,3161.0,915.0,361.0,1629.0,112.0,40.0,5.0,90.0,60.0,0.0,2425,2425,2425,2425,2425,2425,2425,2425,2425,1,0
