DATE,Gemeinde,YEAR,MONTH,tot_unt_Arbeitslose_Einw,aircraft
1933-02-01,Lörrach,1933,2,42.04932709524635,0.0
1934-02-01,Lörrach,1934,2,23.338434630520332,0.0
1935-02-01,Lörrach,1935,2,21.191545285291863,0.0
1936-02-01,Lörrach,1936,2,18.378733180177225,0.0
1932-02-01,Lötzen,1932,2,44.00911161731207,0.0
1933-02-01,Lötzen,1933,2,32.35880975101934,0.0
1934-02-01,Lötzen,1934,2,3.6847835189682607,0.0
1935-02-01,Lötzen,1935,2,17.200674536256322,0.0
1936-02-01,Lötzen,1936,2,29.815255167367845,0.0
1932-02-01,Lübeck,1932,2,92.09862451717493,0.0
1933-02-01,Lübeck,1933,2,49.587892455017546,0.0
1934-02-01,Lübeck,1934,2,34.976949288434554,0.0
1935-02-01,Lübeck,1935,2,28.994805516047244,0.0
1936-02-01,Lübeck,1936,2,22.70408951809836,0.0
1932-02-01,Lüdenscheid,1932,2,55.88680252736496,0.0
1933-02-01,Lüdenscheid,1933,2,30.291931487665625,0.0
1934-02-01,Lüdenscheid,1934,2,10.417543564273085,0.0
1935-02-01,Lüdenscheid,1935,2,11.838721333078281,0.0
1936-02-01,Lüdenscheid,1936,2,4.483821595636896,0.0
1932-02-01,Lüneburg,1932,2,57.30084672541904,0.0
1933-02-01,Lüneburg,1933,2,30.37414066631412,0.0
1934-02-01,Lüneburg,1934,2,13.761321086824337,0.0
1935-02-01,Lüneburg,1935,2,15.700250433442497,0.0
1936-02-01,Lüneburg,1936,2,20.02503128911139,0.0
1932-02-01,Lünen,1932,2,41.10202446324622,0.0
1933-02-01,Lünen,1933,2,23.631557358370173,0.0
1934-02-01,Lünen,1934,2,17.811478508372062,0.0
1935-02-01,Lünen,1935,2,16.000523891641745,0.0
1936-02-01,Lünen,1936,2,27.101636614595886,0.0
1932-02-01,Magdeburg,1932,2,64.80278437893405,0.0
1933-02-01,Magdeburg,1933,2,43.90983115675654,0.0
1934-02-01,Magdeburg,1934,2,28.723296514458024,0.0
1935-02-01,Magdeburg,1935,2,16.784314236224162,0.0
1936-02-01,Magdeburg,1936,2,12.0992254142563,0.0
1932-02-01,Mainz,1932,2,62.79366486106548,0.0
1933-02-01,Mainz,1933,2,44.49781247505931,0.0
1934-02-01,Mainz,1934,2,27.36488848493323,0.0
1935-02-01,Mainz,1935,2,32.40461177660127,0.0
1936-02-01,Mainz,1936,2,36.813819039066004,0.0
1932-02-01,Mannheim,1932,2,54.93904507410818,0.0
1933-02-01,Mannheim,1933,2,35.78973574705694,0.0
1934-02-01,Mannheim,1934,2,28.659413447990353,0.0
1935-02-01,Mannheim,1935,2,28.592380689615112,0.0
1936-02-01,Mannheim,1936,2,29.702036254916475,0.0
1932-02-01,Mansfeld (Eisleben),1932,2,32.6031799729364,0.0
1933-02-01,Mansfeld (Eisleben),1933,2,19.247485409164288,0.0
1934-02-01,Mansfeld (Eisleben),1934,2,11.001996658652867,0.0
1935-02-01,Mansfeld (Eisleben),1935,2,30.07549479698021,0.0
1936-02-01,Mansfeld (Eisleben),1936,2,24.41518076230983,0.0
1932-02-01,Marburg,1932,2,21.002792278742263,0.0
1933-02-01,Marburg,1933,2,12.334604171338865,0.0
1934-02-01,Marburg,1934,2,13.999858587286997,0.0
1935-02-01,Marburg,1935,2,14.684700509397505,0.0
1936-02-01,Marburg,1936,2,20.12805546711946,0.0
1932-02-01,Marienburg,1932,2,61.52236960966101,0.0
1933-02-01,Marienburg,1933,2,49.14402521079976,0.0
1934-02-01,Marienburg,1934,2,10.42654028436019,0.0
1935-02-01,Marienburg,1935,2,44.22722538258152,0.0
1936-02-01,Marienburg,1936,2,44.91113413564995,0.0
1932-02-01,Marienwerder,1932,2,66.39004149377594,0.0
1933-02-01,Marienwerder,1933,2,41.18125169330804,0.0
1934-02-01,Marienwerder,1934,2,7.081241148448565,0.0
1935-02-01,Marienwerder,1935,2,24.19882275997384,0.0
1936-02-01,Marienwerder,1936,2,29.082774049217,0.0
1932-02-01,Marl,1932,2,49.19033427884097,0.0
1933-02-01,Marl,1933,2,12.578195564178905,0.0
1934-02-01,Marl,1934,2,5.823389021479714,0.0
1935-02-01,Marl,1935,2,18.193283935046505,0.0
1936-02-01,Marl,1936,2,23.6165632518678,0.0
1932-02-01,Mayen,1932,2,35.90960005271134,0.0
1933-02-01,Mayen,1933,2,19.706988201737328,0.0
1934-02-01,Mayen,1934,2,12.298232129131437,0.0
1935-02-01,Mayen,1935,2,18.582818930041153,0.0
1936-02-01,Mayen,1936,2,28.211749515816656,0.0
1932-02-01,Meerane,1932,2,83.70354992734066,0.0
1933-02-01,Meerane,1933,2,59.14241460829869,0.0
1934-02-01,Meerane,1934,2,37.67591475673502,0.0
1935-02-01,Meerane,1935,2,42.0008867749607,0.0
1936-02-01,Meerane,1936,2,50.19506897799943,0.0
1932-02-01,Meiningen,1932,2,42.699346046051545,0.0
1933-02-01,Meiningen,1933,2,28.43704384494783,0.0
1934-02-01,Meiningen,1934,2,17.626321974148063,0.0
1935-02-01,Meiningen,1935,2,15.991977621787091,0.0
1936-02-01,Meiningen,1936,2,22.399150743099785,0.0
1932-02-01,Meißen,1932,2,90.99898914428867,0.0
1933-02-01,Meißen,1933,2,63.482154389288326,0.0
1934-02-01,Meißen,1934,2,37.952675769654824,0.0
1935-02-01,Meißen,1935,2,35.790234773732564,0.0
1936-02-01,Meißen,1936,2,34.99936248884355,0.0
1932-02-01,Memmingen,1932,2,64.69500924214418,0.0
1933-02-01,Memmingen,1933,2,36.00244084344701,0.0
1934-02-01,Memmingen,1934,2,13.49846012712142,0.0
1935-02-01,Memmingen,1935,2,30.310948523647763,0.0
1936-02-01,Memmingen,1936,2,27.797716150081566,0.0
1932-02-01,Menden,1932,2,56.197018415667934,0.0
1933-02-01,Menden,1933,2,31.107424305267525,0.0
1934-02-01,Menden,1934,2,18.733807214508737,0.0
1935-02-01,Menden,1935,2,14.70686098356292,0.0
1936-02-01,Menden,1936,2,9.722408475258147,0.0
1932-02-01,Merseburg,1932,2,90.6076917076215,0.0
1933-02-01,Merseburg,1933,2,37.84626038781164,0.0
1934-02-01,Merseburg,1934,2,10.028424515346044,0.0
1935-02-01,Merseburg,1935,2,7.598007917251947,0.0
1936-02-01,Merseburg,1936,2,14.27569944554203,0.0
1932-02-01,Mettmann,1932,2,66.2999633296663,0.0
1933-02-01,Mettmann,1933,2,40.75516931375487,0.0
1934-02-01,Mettmann,1934,2,32.8917313841937,0.0
1935-02-01,Mettmann,1935,2,37.28270814272644,0.0
1936-02-01,Mettmann,1936,2,27.078420932532136,0.0
1932-02-01,Meuselwitz,1932,2,61.79775280898876,0.0
1933-02-01,Meuselwitz,1933,2,39.01746918506695,0.0
1934-02-01,Meuselwitz,1934,2,30.475673720383433,0.0
1935-02-01,Meuselwitz,1935,2,36.81537903518317,0.0
1936-02-01,Meuselwitz,1936,2,43.60018091361375,0.0
1932-02-01,Milspe,1932,2,87.00274652254807,0.0
1933-02-01,Milspe,1933,2,38.190156994178864,0.0
1934-02-01,Milspe,1934,2,14.943741209563994,0.0
1935-02-01,Milspe,1935,2,16.91163449619267,0.0
1936-02-01,Milspe,1936,2,17.783618046430135,0.0
1932-02-01,Minden,1932,2,35.70244279871781,0.0
1933-02-01,Minden,1933,2,24.080575947795865,0.0
1934-02-01,Minden,1934,2,9.728163377949496,0.0
1935-02-01,Minden,1935,2,11.103785696936049,0.0
1936-02-01,Minden,1936,2,12.09986749424646,0.0
1932-02-01,Mittweida,1932,2,75.78663625524857,0.0
1933-02-01,Mittweida,1933,2,42.9218042765725,0.0
1934-02-01,Mittweida,1934,2,32.13689482470785,0.0
1935-02-01,Mittweida,1935,2,34.493571652555666,0.0
1936-02-01,Mittweida,1936,2,36.29896961138135,0.0
1932-02-01,Moers,1932,2,41.90022421524664,0.0
1933-02-01,Moers,1933,2,26.664819752744396,0.0
1934-02-01,Moers,1934,2,15.34658564218766,0.0
1935-02-01,Moers,1935,2,19.767080208729308,0.0
1936-02-01,Moers,1936,2,15.061898211829437,0.0
1932-02-01,Mühlhausen i. Thür,1932,2,62.98976926425773,0.0
1933-02-01,Mühlhausen i. Thür,1933,2,40.31243447263577,0.0
1934-02-01,Mühlhausen i. Thür,1934,2,25.942553951329014,0.0
1935-02-01,Mühlhausen i. Thür,1935,2,24.097303336549693,0.0
1936-02-01,Mühlhausen i. Thür,1936,2,24.09883057253748,0.0
1932-02-01,Mülheim a. d. Ruhr,1932,2,56.395317720638275,0.0
1933-02-01,Mülheim a. d. Ruhr,1933,2,31.276755339702838,0.0
1934-02-01,Mülheim a. d. Ruhr,1934,2,24.729637183259705,0.0
1935-02-01,Mülheim a. d. Ruhr,1935,2,23.71334137768218,0.0
1936-02-01,Mülheim a. d. Ruhr,1936,2,15.817447168976814,0.0
1932-02-01,München,1932,2,67.4010057760616,0.0
1933-02-01,München,1933,2,47.16978486663526,0.0
1934-02-01,München,1934,2,32.1059620688481,0.0
1935-02-01,München,1935,2,24.70386820245241,0.0
1936-02-01,München,1936,2,22.186072362980738,0.0
1932-02-01,München-Gladbach-Rheydt,1932,2,50.0995404673163,0.0
1933-02-01,München-Gladbach-Rheydt,1933,2,34.80731225296443,0.0
1934-02-01,München-Gladbach-Rheydt,1934,2,19.638618037707715,0.0
1935-02-01,München-Gladbach-Rheydt,1935,2,23.435045554508328,0.0
1936-02-01,München-Gladbach-Rheydt,1936,2,27.321733062736794,0.0
1932-02-01,Münster,1932,2,32.800308708787846,0.0
1933-02-01,Münster,1933,2,22.245246221355437,0.0
1934-02-01,Münster,1934,2,12.02693902449077,0.0
1935-02-01,Münster,1935,2,9.716185118895423,0.0
1936-02-01,Münster,1936,2,9.598011723636125,0.0
1932-02-01,Naumburg,1932,2,49.802694244114846,0.0
1933-02-01,Naumburg,1933,2,27.346320916151114,0.0
1934-02-01,Naumburg,1934,2,16.41450644052552,0.0
1935-02-01,Naumburg,1935,2,14.806743157489903,0.0
1936-02-01,Naumburg,1936,2,17.107110940891104,0.0
1932-02-01,Neheim,1932,2,72.69921208675169,0.0
1933-02-01,Neheim,1933,2,33.71301888234844,0.0
1934-02-01,Neheim,1934,2,10.981770261366131,0.0
1935-02-01,Neheim,1935,2,10.600444773906597,0.0
1936-02-01,Neheim,1936,2,7.6962924591134465,0.0
1932-02-01,Neiße,1932,2,43.190387150170125,0.0
1933-02-01,Neiße,1933,2,28.802113916617735,0.0
1934-02-01,Neiße,1934,2,21.715001280701255,0.0
1935-02-01,Neiße,1935,2,27.822212065813527,0.0
1936-02-01,Neiße,1936,2,35.59916707077046,0.0
1932-02-01,Neu-Isenburg,1932,2,76.40955521595754,0.0
1933-02-01,Neu-Isenburg,1933,2,46.44367550941946,0.0
1934-02-01,Neu-Isenburg,1934,2,26.576341844710786,0.0
1935-02-01,Neu-Isenburg,1935,2,35.201309816179204,0.0
1936-02-01,Neu-Isenburg,1936,2,33.61156655239231,0.0
1932-02-01,Neu-Ulm,1932,2,49.41176470588235,0.0
1933-02-01,Neu-Ulm,1933,2,31.072989156821492,0.0
1934-02-01,Neu-Ulm,1934,2,17.400204708290687,0.0
1935-02-01,Neu-Ulm,1935,2,14.906538370533955,0.0
1936-02-01,Neu-Ulm,1936,2,8.032748899358925,0.0
1932-02-01,Neubrandenburg,1932,2,83.01200436522372,0.0
1933-02-01,Neubrandenburg,1933,2,37.66465422612514,0.0
1934-02-01,Neubrandenburg,1934,2,9.605263157894736,0.0
1935-02-01,Neubrandenburg,1935,2,3.5321287868496127,0.0
1936-02-01,Neubrandenburg,1936,2,26.92664809656453,0.0
1932-02-01,Neugersdorf,1932,2,71.99785081042356,0.0
1933-02-01,Neugersdorf,1933,2,52.874378992193044,0.0
1934-02-01,Neugersdorf,1934,2,19.207048458149778,0.0
1935-02-01,Neugersdorf,1935,2,21.30656805775665,0.0
1936-02-01,Neugersdorf,1936,2,29.900624395391787,0.0
1932-02-01,Neuhaldensleben,1932,2,60.790549750113584,0.0
1933-02-01,Neuhaldensleben,1933,2,78.74279026999916,0.0
1934-02-01,Neuhaldensleben,1934,2,26.415391894023024,0.0
1935-02-01,Neuhaldensleben,1935,2,34.129423819657916,0.0
1936-02-01,Neuhaldensleben,1936,2,8.405360399651098,0.0
1932-02-01,Neumünster,1932,2,47.59991966258285,0.0
1933-02-01,Neumünster,1933,2,31.34406328515635,0.0
1934-02-01,Neumünster,1934,2,16.899738103473833,0.0
1935-02-01,Neumünster,1935,2,14.000595770032767,0.0
1936-02-01,Neumünster,1936,2,19.798798724571768,0.0
1932-02-01,Neuruppin,1932,2,49.29163325314087,0.0
1933-02-01,Neuruppin,1933,2,32.711906537409895,0.0
1934-02-01,Neuruppin,1934,2,12.799319888537289,0.0
1935-02-01,Neuruppin,1935,2,15.966743823515518,0.0
1936-02-01,Neuruppin,1936,2,9.347098214285714,0.0
1932-02-01,Neusalz a. d. O.,1932,2,71.20098039215686,0.0
1933-02-01,Neusalz a. d. O.,1933,2,30.591102985984158,0.0
1934-02-01,Neusalz a. d. O.,1934,2,16.507859440432117,0.0
1935-02-01,Neusalz a. d. O.,1935,2,28.099775444559082,0.0
1936-02-01,Neusalz a. d. O.,1936,2,34.60417678484701,0.0
1932-02-01,Neustadt (Haardt),1932,2,61.293436293436294,0.0
1933-02-01,Neustadt (Haardt),1933,2,44.2871025961405,0.0
1934-02-01,Neustadt (Haardt),1934,2,46.41975308641975,0.0
1935-02-01,Neustadt (Haardt),1935,2,40.1781697111491,0.0
1936-02-01,Neustadt (Haardt),1936,2,37.807948210753466,0.0
1932-02-01,Neustadt O. S.,1932,2,61.31909400305128,0.0
1933-02-01,Neustadt O. S.,1933,2,45.998105612124085,0.0
1934-02-01,Neustadt O. S.,1934,2,28.607187555873413,0.0
1935-02-01,Neustadt O. S.,1935,2,33.700254022015244,0.0
1936-02-01,Neustadt O. S.,1936,2,36.30530226274907,0.0
1932-02-01,Neustettin,1932,2,60.20368699239396,0.0
1933-02-01,Neustettin,1933,2,47.303271441202476,0.0
1934-02-01,Neustettin,1934,2,7.900958068931193,0.0
1935-02-01,Neustettin,1935,2,40.366052400651874,0.0
1936-02-01,Neustettin,1936,2,18.882515950248116,0.0
1932-02-01,Neuwied,1932,2,55.69756491322481,0.0
1933-02-01,Neuwied,1933,2,32.06743323102295,0.0
1934-02-01,Neuwied,1934,2,18.34520649997672,0.0
1935-02-01,Neuwied,1935,2,22.384247434170806,0.0
1936-02-01,Neuwied,1936,2,23.896802932578534,0.0
1932-02-01,Neuß,1932,2,57.606096832038254,0.0
1933-02-01,Neuß,1933,2,40.391226812273636,0.0
1934-02-01,Neuß,1934,2,26.201508131189243,0.0
1935-02-01,Neuß,1935,2,25.789144236787983,0.0
1936-02-01,Neuß,1936,2,21.092675608579952,0.0
1932-02-01,Nienburg,1932,2,63.292354975028815,0.0
1933-02-01,Nienburg,1933,2,39.64556499497579,0.0
1934-02-01,Nienburg,1934,2,26.87698272823405,0.0
1935-02-01,Nienburg,1935,2,19.90137372314195,0.0
1936-02-01,Nienburg,1936,2,29.716898188851765,0.0
1932-02-01,Norden,1932,2,52.59816813276503,0.0
1933-02-01,Norden,1933,2,33.624229979466115,0.0
1934-02-01,Norden,1934,2,11.90183041943692,0.0
1935-02-01,Norden,1935,2,42.59701738485622,0.0
1936-02-01,Norden,1936,2,42.49711744358425,0.0
1932-02-01,Nordharz (Halberstadt),1932,2,57.49750913317835,0.0
1933-02-01,Nordharz (Halberstadt),1933,2,34.12450889059905,0.0
1934-02-01,Nordharz (Halberstadt),1934,2,23.866823126951612,0.0
1935-02-01,Nordharz (Halberstadt),1935,2,18.201732550034848,0.0
1936-02-01,Nordharz (Halberstadt),1936,2,18.48806103239869,0.0
1932-02-01,Nordhausen,1932,2,48.296507483962934,0.0
1933-02-01,Nordhausen,1933,2,26.638442929404004,0.0
1934-02-01,Nordhausen,1934,2,14.430284857571214,0.0
1935-02-01,Nordhausen,1935,2,22.80355906015238,0.0
1936-02-01,Nordhausen,1936,2,16.30145729177747,0.0
1932-02-01,Nordhorn,1932,2,43.5909519321395,0.0
1933-02-01,Nordhorn,1933,2,22.515795519816198,0.0
1934-02-01,Nordhorn,1934,2,2.4857784788947845,0.0
1935-02-01,Nordhorn,1935,2,9.49367088607595,0.0
1936-02-01,Nordhorn,1936,2,9.302096663057387,0.0
1932-02-01,Nürnberg,1932,2,74.50737976403072,0.0
1933-02-01,Nürnberg,1933,2,46.51850673480598,0.0
1934-02-01,Nürnberg,1934,2,31.21533055407578,0.0
1935-02-01,Nürnberg,1935,2,23.390335944671364,0.0
1936-02-01,Nürnberg,1936,2,18.599937331087695,0.0
1932-02-01,Oberhausen,1932,2,62.493841374553334,0.0
1933-02-01,Oberhausen,1933,2,41.53269584098881,0.0
1934-02-01,Oberhausen,1934,2,34.51205824040953,0.0
1935-02-01,Oberhausen,1935,2,28.178526342038683,0.0
1936-02-01,Oberhausen,1936,2,22.136860240575047,0.0
1932-02-01,Oels,1932,2,47.52555683433756,0.0
1933-02-01,Oels,1933,2,28.216851730894838,0.0
1934-02-01,Oels,1934,2,79.80145093547156,0.0
1935-02-01,Oels,1935,2,21.179454660748256,0.0
1936-02-01,Oels,1936,2,23.40561224489796,0.0
1932-02-01,Oelsnitz (Erzgeb.),1932,2,58.09945839487937,0.0
1933-02-01,Oelsnitz (Erzgeb.),1933,2,21.93832137808262,0.0
1934-02-01,Oelsnitz (Erzgeb.),1934,2,13.18859693618748,0.0
1935-02-01,Oelsnitz (Erzgeb.),1935,2,20.401933350292545,0.0
1936-02-01,Oelsnitz (Erzgeb.),1936,2,22.398293463355174,0.0
1932-02-01,Oelsnitz i. Vogtld.,1932,2,70.50266877822746,0.0
1933-02-01,Oelsnitz i. Vogtld.,1933,2,44.17767106842737,0.0
1934-02-01,Oelsnitz i. Vogtld.,1934,2,31.645182967804995,0.0
1935-02-01,Oelsnitz i. Vogtld.,1935,2,35.97385940267513,0.0
1936-02-01,Oelsnitz i. Vogtld.,1936,2,34.119448698315466,0.0
1932-02-01,Oer-Erkenschwick,1932,2,124.35233160621762,0.0
1933-02-01,Oer-Erkenschwick,1933,2,15.290519877675841,0.0
1934-02-01,Oer-Erkenschwick,1934,2,9.39605612907214,0.0
1935-02-01,Oer-Erkenschwick,1935,2,25.19112670760747,0.0
1936-02-01,Oer-Erkenschwick,1936,2,57.7875274208712,0.0
1932-02-01,Offenbach,1932,2,60.49983607797645,0.0
1933-02-01,Offenbach,1933,2,42.446536567117654,0.0
1934-02-01,Offenbach,1934,2,36.07380475377804,0.0
1935-02-01,Offenbach,1935,2,31.96778668499945,0.0
1936-02-01,Offenbach,1936,2,31.83663427235822,0.0
1932-02-01,Offenburg,1932,2,40.10372693281872,0.0
1933-02-01,Offenburg,1933,2,23.53961827646038,0.0
1934-02-01,Offenburg,1934,2,21.8269554483223,0.0
1935-02-01,Offenburg,1935,2,23.49347403499028,0.0
1936-02-01,Offenburg,1936,2,23.095713968465468,0.0
1932-02-01,Ohlau,1932,2,78.29742511823437,0.0
1933-02-01,Ohlau,1933,2,47.34275142953246,0.0
1934-02-01,Ohlau,1934,2,27.925206172940314,0.0
1935-02-01,Ohlau,1935,2,44.19439008480104,0.0
1936-02-01,Ohlau,1936,2,51.78892337853292,0.0
1932-02-01,Olbernhau,1932,2,84.5,0.0
1933-02-01,Olbernhau,1933,2,56.4260214200714,0.0
1934-02-01,Olbernhau,1934,2,40.99733911500936,0.0
1935-02-01,Olbernhau,1935,2,55.59382072222769,0.0
1936-02-01,Olbernhau,1936,2,56.195256372404295,0.0
1932-02-01,Oldenburg,1932,2,38.69842894233138,0.0
1933-02-01,Oldenburg,1933,2,24.76744942431536,0.0
1934-02-01,Oldenburg,1934,2,19.092552581683496,0.0
1935-02-01,Oldenburg,1935,2,22.701084923307146,0.0
1936-02-01,Oldenburg,1936,2,7.888603358632642,0.0
1932-02-01,Opladen,1932,2,59.102171695088174,0.0
1933-02-01,Opladen,1933,2,39.38140622190254,0.0
1934-02-01,Opladen,1934,2,20.73635209479475,0.0
1935-02-01,Opladen,1935,2,17.498932991890737,0.0
1936-02-01,Opladen,1936,2,21.39495079161318,0.0
1932-02-01,Oppeln,1932,2,58.30060950637211,0.0
1933-02-01,Oppeln,1933,2,33.32640956403333,0.0
1934-02-01,Oppeln,1934,2,30.80950463149416,0.0
1935-02-01,Oppeln,1935,2,28.536147283340817,0.0
1936-02-01,Oppeln,1936,2,37.72146221125813,0.0
1932-02-01,Ortelsburg,1932,2,64.59651140502204,0.0
1933-02-01,Ortelsburg,1933,2,46.405743805270994,0.0
1934-02-01,Ortelsburg,1934,2,13.403503001397912,0.0
1935-02-01,Ortelsburg,1935,2,24.559090159881325,0.0
1936-02-01,Ortelsburg,1936,2,28.352180936995154,0.0
1932-02-01,Oschatz,1932,2,80.10732081257187,0.0
1933-02-01,Oschatz,1933,2,54.76482232067113,0.0
1934-02-01,Oschatz,1934,2,37.8992457398268,0.0
1935-02-01,Oschatz,1935,2,52.90118282574276,0.0
1936-02-01,Oschatz,1936,2,49.100903754775,0.0
1932-02-01,Osnabrück,1932,2,60.49969722116312,0.0
1933-02-01,Osnabrück,1933,2,40.230445188048904,0.0
1934-02-01,Osnabrück,1934,2,22.64569256756757,0.0
1935-02-01,Osnabrück,1935,2,21.304813742029264,0.0
1936-02-01,Osnabrück,1936,2,19.399904746785207,0.0
1932-02-01,Osterode,1932,2,39.38955241886838,0.0
1933-02-01,Osterode,1933,2,40.27430696809438,0.0
1934-02-01,Osterode,1934,2,4.412014254199898,0.0
1935-02-01,Osterode,1935,2,20.695827273744268,0.0
1936-02-01,Osterode,1936,2,15.815357102939535,0.0
1932-02-01,Paderborn,1932,2,26.70385425629766,0.0
1933-02-01,Paderborn,1933,2,21.71549633429041,0.0
1934-02-01,Paderborn,1934,2,10.48,0.0
1935-02-01,Paderborn,1935,2,9.502213583846238,0.0
1936-02-01,Paderborn,1936,2,9.001459696166947,0.0
1932-02-01,Parchim,1932,2,53.705421128066774,0.0
1933-02-01,Parchim,1933,2,43.00062774639046,0.0
1934-02-01,Parchim,1934,2,4.102640608682679,0.0
1935-02-01,Parchim,1935,2,12.567457677238117,0.0
1936-02-01,Parchim,1936,2,28.584123222748815,0.0
1932-02-01,Pasewalk,1932,2,52.39877509356924,0.0
1933-02-01,Pasewalk,1933,2,31.753786028334147,0.0
1934-02-01,Pasewalk,1934,2,7.1783545002760905,0.0
1935-02-01,Pasewalk,1935,2,15.815959741193385,0.0
1936-02-01,Pasewalk,1936,2,30.331979937903032,0.0
1932-02-01,Pasing,1932,2,81.49905899680877,0.0
1933-02-01,Pasing,1933,2,50.159598723210216,0.0
1934-02-01,Pasing,1934,2,35.28138528138528,0.0
1935-02-01,Pasing,1935,2,28.695025234318674,0.0
1936-02-01,Pasing,1936,2,21.776752235361982,0.0
1932-02-01,Passau,1932,2,30.401247230655617,0.0
1933-02-01,Passau,1933,2,26.18836252118473,0.0
1934-02-01,Passau,1934,2,17.299796707458047,0.0
1935-02-01,Passau,1935,2,25.11424597655474,0.0
1936-02-01,Passau,1936,2,21.289295662554714,0.0
1932-02-01,Peine,1932,2,67.9633998964148,0.0
1933-02-01,Peine,1933,2,28.26694021770103,0.0
1934-02-01,Peine,1934,2,12.503536067892503,0.0
1935-02-01,Peine,1935,2,6.763124341704086,0.0
1936-02-01,Peine,1936,2,24.16114977649522,0.0
1932-02-01,Perleberg,1932,2,71.99374816840871,0.0
1933-02-01,Perleberg,1933,2,46.9391564016424,0.0
1934-02-01,Perleberg,1934,2,14.717832957110609,0.0
1935-02-01,Perleberg,1935,2,1.3999475019686762,0.0
1936-02-01,Perleberg,1936,2,33.31824354911725,0.0
1932-02-01,Pforzheim,1932,2,60.60490870617453,0.0
1933-02-01,Pforzheim,1933,2,41.56648497589345,0.0
1934-02-01,Pforzheim,1934,2,40.88842121086851,0.0
1935-02-01,Pforzheim,1935,2,38.01067054079102,0.0
1936-02-01,Pforzheim,1936,2,24.802422445312796,0.0
1932-02-01,Pinneberg,1932,2,75.0,0.0
1933-02-01,Pinneberg,1933,2,41.39913751796838,0.0
1934-02-01,Pinneberg,1934,2,22.95727136431784,0.0
1935-02-01,Pinneberg,1935,2,28.295760274608035,0.0
1936-02-01,Pinneberg,1936,2,24.69941280641253,0.0
1932-02-01,Pirmasens,1932,2,73.89940759670114,0.0
1933-02-01,Pirmasens,1933,2,35.50726234819599,0.0
1934-02-01,Pirmasens,1934,2,17.00059427795229,0.0
1935-02-01,Pirmasens,1935,2,28.4992784992785,0.0
1936-02-01,Pirmasens,1936,2,46.50916634912571,0.0
1932-02-01,Pirna,1932,2,75.71133208624593,0.0
1933-02-01,Pirna,1933,2,44.03334262960553,0.0
1934-02-01,Pirna,1934,2,26.738445065730772,0.0
1935-02-01,Pirna,1935,2,25.19862445155935,0.0
1936-02-01,Pirna,1936,2,31.399886793577025,0.0
1932-02-01,Planitz,1932,2,59.99750010416233,0.0
1933-02-01,Planitz,1933,2,39.53980977696557,0.0
1934-02-01,Planitz,1934,2,20.387021920192268,0.0
1935-02-01,Planitz,1935,2,26.225297261465798,0.0
1936-02-01,Planitz,1936,2,26.900439360026528,0.0
1932-02-01,Plauen i. Vogtld.,1932,2,72.99970409160606,0.0
1933-02-01,Plauen i. Vogtld.,1933,2,60.20096498605639,0.0
1934-02-01,Plauen i. Vogtld.,1934,2,51.573694872446964,0.0
1935-02-01,Plauen i. Vogtld.,1935,2,51.61516853932584,0.0
1936-02-01,Plauen i. Vogtld.,1936,2,47.67380617977528,0.0
1932-02-01,Porz,1932,2,53.300137188151005,0.0
1933-02-01,Porz,1933,2,36.870373058499055,0.0
1934-02-01,Porz,1934,2,23.54480052321779,0.0
1935-02-01,Porz,1935,2,8.108877086494688,0.0
1936-02-01,Porz,1936,2,20.499318256617613,0.0
1932-02-01,Potsdam-Nowawes,1932,2,70.55896675841626,0.0
1933-02-01,Potsdam-Nowawes,1933,2,46.307859646295775,0.0
1934-02-01,Potsdam-Nowawes,1934,2,27.41070387500486,0.0
1935-02-01,Potsdam-Nowawes,1935,2,19.34982263472472,0.0
1936-02-01,Potsdam-Nowawes,1936,2,18.805085837304727,0.0
1932-02-01,Prenzlau,1932,2,78.1974209536047,0.0
1933-02-01,Prenzlau,1933,2,46.089573693904136,0.0
1934-02-01,Prenzlau,1934,2,4.59892102237552,0.0
1935-02-01,Prenzlau,1935,2,29.533372711163615,0.0
1936-02-01,Prenzlau,1936,2,40.184364791694634,0.0
1932-02-01,Pößneck,1932,2,92.91037123128461,0.0
1933-02-01,Pößneck,1933,2,31.067323481116585,0.0
1934-02-01,Pößneck,1934,2,21.50057419931096,0.0
1935-02-01,Pößneck,1935,2,39.08587433955057,0.0
1936-02-01,Pößneck,1936,2,21.897810218978105,0.0
1932-02-01,Quedlinburg,1932,2,38.89279502645894,0.0
1933-02-01,Quedlinburg,1933,2,24.836460355114657,0.0
1934-02-01,Quedlinburg,1934,2,14.390767390309982,0.0
1935-02-01,Quedlinburg,1935,2,12.600592969080898,0.0
1936-02-01,Quedlinburg,1936,2,13.96796209201174,0.0
1932-02-01,Radeberg,1932,2,158.1906465627396,0.0
1933-02-01,Radeberg,1933,2,74.73309608540924,0.0
1934-02-01,Radeberg,1934,2,43.35717450471549,0.0
1935-02-01,Radeberg,1935,2,44.808326986544806,0.0
1936-02-01,Radeberg,1936,2,32.694261046216354,0.0
1932-02-01,Radebeul,1932,2,68.59670285484519,0.0
1933-02-01,Radebeul,1933,2,43.184673366834176,0.0
1934-02-01,Radebeul,1934,2,25.459034099675975,0.0
1935-02-01,Radebeul,1935,2,29.10662005059549,0.0
1936-02-01,Radebeul,1936,2,28.7039144287665,0.0
